headline,url
,/us-news/2024/dec/22/trump-speech-rightwing-convention-phoenix
"TrumpPresident-elect makes defense, Doge and Latin America envoy picks",/us-news/2024/dec/22/trump-administration-picks-defense-doge-latin-america
John Fetterman Senator to fellow Democrats on second Trump term: ‘You gotta chill out’,/us-news/2024/dec/22/john-fetterman-second-trump-presidency
Joe ManchinSenator warns Democratic party is ‘toxic’ as he steps down from Senate,/us-news/2024/dec/22/joe-manchin-democratic-party
,/us-news/2024/dec/22/us-shoots-down-two-of-its-own-navy-pilots-over-red-sea-in-apparent-friendly-fire-incident
YemenUS launches airstrikes against Houthi targets in Yemen,/world/2024/dec/22/us-launches-airstrikes-against-houthi-targets-in-yemen
,/world/2024/dec/22/germany-christmas-market-attack-magdeburg-taleb-al-abdulmohsen-charges
GermanyMagdeburg mourns Christmas market dead,/world/2024/dec/21/magdeburg-mourns-christmas-market-dead
,/global-development/2024/dec/22/exclusive-photographs-reveal-first-glimpse-of-uncontacted-amazon-community-massaco
BrazilNew images show country's uncontacted people are thriving – but with success comes new threat,/global-development/2024/dec/22/new-images-show-brazils-uncontacted-people-are-thriving-but-with-success-comes-a-new-threat
,/us-news/2024/dec/22/new-york-woman-on-fire-subway
,/us-news/2024/dec/22/louisiana-prisons-doj-lawsuit
,/us-news/2024/dec/23/donald-trump-denali-america-tallest-mountain-rename-mount-mckinley
,/us-news/2024/dec/22/kay-granger-republican-congresswoman-memory-care
,/us-news/2024/dec/22/colorado-ski-lift-cracks-evacuation
,/us-news/2024/dec/22/lincoln-oregon-brown-people-immigration-letter
