headline,url
,/us-news/2024/sep/28/harris-stretches-lead-over-trump
TrumpEx-president leans into anti-immigrant rants and Harris barbs at Wisconsin rally,/us-news/2024/sep/28/trump-wisconsin-immigration-speech
AlabamaJustice department sues state for purging people from voter rolls,/us-news/2024/sep/28/us-justice-department-sues-alabama-voter-purge
US presidential polls trackerTrump v Harris latest national averages,/us-news/ng-interactive/2024/aug/23/presidential-polls-kamala-harris-donald-trump-election
,/us-news/2024/sep/28/hurricane-helene-devastation-us-south-east
MexicoAt least 22 reported dead as storm John weakens,/world/2024/sep/28/mexico-hurricane-john
,/us-news/2024/sep/28/new-college-of-florida-hosting-extremist-writer-steve-sailer
,/environment/2024/sep/28/its-hugely-moving-record-numbers-of-sea-turtle-nests-recorded-in-greece
,/world/2024/sep/29/ukraine-war-briefing-russian-attacks-on-hospital-in-ukraines-sumy-kill-10-kyiv-says
,/world/2024/sep/28/russia-un-general-assembly
,/world/2024/sep/28/nine-dead-and-48-missing-after-migrant-boat-sinks-off-canary-islands
,/science/2024/sep/28/european-twin-satellite-mission-bids-to-create-total-solar-eclipse-on-demand
,/world/2024/sep/28/at-least-66-killed-and-69-missing-as-flooding-and-landslides-hit-nepal
,/politics/2024/sep/28/keir-starmer-hits-new-low-in-personal-popularity-ratings
,/us-news/2024/sep/28/north-carolina-mark-robinson-treated-burns
