headline,url
US economy  Government hits debt ceiling as Biden and House Republicans face off ,https://www.theguardian.com/business/2023/jan/19/us-debt-ceiling-reached-biden-republican-face-off
JP Morgan chief US should not be ‘playing games’ with debt ceiling,https://www.theguardian.com/business/2023/jan/19/jp-morgan-jamie-dimon-debt-ceiling
Explainer What is the debt ceiling and what happens if it isn’t raised?,https://www.theguardian.com/business/2023/jan/19/what-is-us-debt-ceiling-explainer
JP Morgan chief US should not be ‘playing games’ with debt ceiling,https://www.theguardian.com/business/2023/jan/19/jp-morgan-jamie-dimon-debt-ceiling
Explainer What is the debt ceiling and what happens if it isn’t raised?,https://www.theguardian.com/business/2023/jan/19/what-is-us-debt-ceiling-explainer
Government hits debt ceiling as Biden and House Republicans face off,https://www.theguardian.com/business/2023/jan/19/us-debt-ceiling-reached-biden-republican-face-off
David Crosby  Legendary musician dies aged 81 ,https://www.theguardian.com/music/2023/jan/19/legendary-us-musician-david-crosby-dies-aged-81
"A life in pictures David Crosby: co-founder of the Byrds and Crosby, Stills & Nash",https://www.theguardian.com/music/gallery/2023/jan/20/david-crosby-co-founder-of-the-byrds-and-crosby-stills-nash-a-life-in-pictures
"A life in pictures David Crosby: co-founder of the Byrds and Crosby, Stills & Nash",https://www.theguardian.com/music/gallery/2023/jan/20/david-crosby-co-founder-of-the-byrds-and-crosby-stills-nash-a-life-in-pictures
Legendary musician dies aged 81,https://www.theguardian.com/music/2023/jan/19/legendary-us-musician-david-crosby-dies-aged-81
Harvard  University reverses decision on role for Israel critic after outcry ,https://www.theguardian.com/education/2023/jan/19/harvard-kenneth-roth-fellowship-israel-criticism
University reverses decision on role for Israel critic after outcry,https://www.theguardian.com/education/2023/jan/19/harvard-kenneth-roth-fellowship-israel-criticism
Rust film set shooting  Alec Baldwin to be charged with involuntary manslaughter  ,https://www.theguardian.com/us-news/2023/jan/19/rust-film-set-shooting-criminal-charges-alec-baldwin
Alec Baldwin to be charged with involuntary manslaughter ,https://www.theguardian.com/us-news/2023/jan/19/rust-film-set-shooting-criminal-charges-alec-baldwin
Florida  Ron DeSantis bans African American studies class from high schools ,https://www.theguardian.com/us-news/2023/jan/19/ron-desantis-bans-african-american-studies-florida-schools
Ron DeSantis bans African American studies class from high schools,https://www.theguardian.com/us-news/2023/jan/19/ron-desantis-bans-african-american-studies-florida-schools
Jacinda Ardern  Political figures believe abuse and threats contributed to PM’s resignation ,https://www.theguardian.com/world/2023/jan/20/jacinda-ardern-speculation-that-abuse-and-threats-contributed-to-resignation
Political figures believe abuse and threats contributed to PM’s resignation,https://www.theguardian.com/world/2023/jan/20/jacinda-ardern-speculation-that-abuse-and-threats-contributed-to-resignation
‘Years to rebuild’  Biden takes in scale of California storm destruction on visit ,https://www.theguardian.com/us-news/2023/jan/19/joe-biden-california-storm-destruction-visit
Biden takes in scale of California storm destruction on visit,https://www.theguardian.com/us-news/2023/jan/19/joe-biden-california-storm-destruction-visit
Abortion  US supreme court says it has not determined who leaked Dobbs draft ,https://www.theguardian.com/law/2023/jan/19/us-supreme-court-leaked-dobbs-draft-opinion
US supreme court says it has not determined who leaked Dobbs draft,https://www.theguardian.com/law/2023/jan/19/us-supreme-court-leaked-dobbs-draft-opinion
Russia  Moscow begins criminal case against US citizen for suspected espionage ,https://www.theguardian.com/us-news/2023/jan/19/russia-criminal-case-us-citizen-suspected-espionage
Moscow begins criminal case against US citizen for suspected espionage,https://www.theguardian.com/us-news/2023/jan/19/russia-criminal-case-us-citizen-suspected-espionage
San Francisco  Man arrested after spraying homeless woman with hose ,https://www.theguardian.com/us-news/2023/jan/19/california-san-francisco-gallery-owner-homeless-woman-hose
Man arrested after spraying homeless woman with hose,https://www.theguardian.com/us-news/2023/jan/19/california-san-francisco-gallery-owner-homeless-woman-hose
