headline,url
,/world/live/2024/sep/10/israel-gaza-middle-east-crisis-war-live-israeli-strike-airstrike-khan-younis-humanitarian-zone-al-mawasi
"Khan YounisDozens killed in Israeli attack, Gaza officials say",/world/article/2024/sep/10/khan-younis-israel-strike-al-mawasi-tent-camp-gaza-deaths-humanitarian-safe-zone
'I am the army'Blacklisted settlers rule in West Bank,/world/article/2024/sep/09/i-am-the-police-i-am-the-army-sanctioned-settlers-rule-in-west-bank
West BankFuneral procession held for US-Turkish peace activist,/world/article/2024/sep/09/funeral-us-peace-activist-aysenur-eygi-shot-dead-west-bank
,/us-news/article/2024/sep/09/white-supremacists-charged-assassination-hitlist
,/film/article/2024/sep/09/james-earl-jones-dies
GalleryJames Earl Jones: a life in pictures,/culture/gallery/2024/sep/09/james-earl-jones
,/us-news/article/2024/sep/09/harvey-weinstein-hospitalized
,/uk-news/article/2024/sep/09/princess-of-wales-cancer-free-after-completing-chemotherapy
,/music/article/2024/sep/09/white-stripes-trump-lawsuit-seven-nation-army
,/science/article/2024/sep/09/covid-lockdowns-prematurely-aged-girls-brains-more-than-boys-study-finds
,/us-news/article/2024/sep/09/wildfire-line-fire-evacuation-san-bernardino-la
,/sport/article/2024/sep/09/tyreek-hill-miami-dolphins-police-handcuffs-traffic-stop
,/music/article/2024/sep/10/beyonce-cma-cowboy-carter-snubbed-2024-country-music-awards
