headline,url
,/us-news/2024/jan/29/pentagon-lloyd-austin-jordan-troops-killed
US militaryThree US troops killed in drone attack on Jordan base named,/us-news/2024/jan/29/kennedy-sanders-georgia-soldiers-killed-drone-strike
"Israel-Gaza warFramework for ceasefire deal being put to Hamas, Qatar’s PM says",/world/2024/jan/29/framework-for-ceasefire-deal-being-put-to-hamas-qatars-pm-says
SyriaSeveral people killed in Israeli strikes on Iran-linked site,/world/2024/jan/29/several-people-killed-in-israeli-strikes-on-iran-linked-site-in-syria
,/us-news/2024/jan/29/georgia-bill-trump-prosecutor-fani-willis-removal
,/technology/2024/jan/29/elon-musk-neuralink-first-human-brain-chip-implant
,/us-news/2024/jan/29/police-arrests-bodies-desert-california
,/us-news/2024/jan/29/amelia-earhart-plane-location
,/us-news/2024/jan/29/us-assassination-plot-iranian-national-two-canadians-charged
,/us-news/2024/jan/29/pennsylvania-supreme-court-medicaid-abortion-ban
,/travel/2024/jan/29/machu-picchu-peru-protest-tourists-stranded
,/us-news/2024/jan/29/nikki-haley-swatted-republicans
,/world/2024/jan/29/museum-chief-brands-florence-a-prostitute-over-tourist-numbers
