headline,url
,/us-news/2025/mar/26/ice-university-of-alabama-doctoral-student
Trump administrationIce agents detain Tufts graduate student over pro-Palestinian activism,/us-news/2025/mar/26/ice-agents-detain-tufts-university-graduate-student
"Analysis‘A warning for students of color’: Ice agents are targeting certain protesters, say experts",/us-news/2025/mar/26/us-universities-students-israel-palestine-protests
US immigrationUS court upholds block on deportation of some Venezuelans in blow to Trump,/us-news/2025/mar/26/court-upholds-block-trump-deportation-venezuelans
,/us-news/2025/mar/26/trump-new-car-tariffs
,/us-news/2025/mar/26/signal-investigation-republican-senators
Signal scandalPrivate data of Trump officials in Signal scandal accessible online: report,/us-news/2025/mar/27/donald-trump-us-signal-scandal-passwords
Trump administrationIntelligence chiefs deny they discussed war plans on Signal in House hearing,/us-news/2025/mar/26/signal-leak-house-committee-hearing
,/sport/2025/mar/26/figure-skating-plane-crash-tribute-world-championships
,/world/2025/mar/27/ukraine-war-briefing-russia-desires-war-while-ukrainians-take-risk-of-peace-says-macron
,/business/2025/mar/27/coca-cola-plastic-waste-in-oceans-expected-to-reach-602m-kilograms-a-year-by-2030
,/us-news/2025/mar/27/james-boasberg-donald-trump-judge-signal-lawsuit
,/global-development/2025/mar/26/aid-cuts-pepfar-epidemic-prediction-cause-29-million-more-hiv-related-deaths-by-2030-lancet-study
,/us-news/2025/mar/26/soldiers-missing-lithuania
,/us-news/2025/mar/26/yale-professor-fascism-canada
,/film/2025/mar/26/ian-mckellen-patrick-stewart-avengers-doomsday
