headline,url
Ukraine  Moscow warns Ukraine may ‘destroy itself’ as Russia and US clash at UN ,https://www.theguardian.com/world/2022/jan/31/russia-ukraine-united-nations-security-council
UK Putin allies have 'nowhere to hide’ if Ukraine invaded,https://www.theguardian.com/world/2022/jan/31/liz-truss-vows-nowhere-to-hide-for-putin-allies-if-ukraine-invaded
Sanctions US to target Putin’s inner circle in event of invasion,https://www.theguardian.com/world/2022/jan/31/us-to-target-putins-inner-circle-with-sanctions-in-event-of-ukraine-invasion
Opinion West doesn’t know what it wants in eastern Europe,https://www.theguardian.com/commentisfree/2022/jan/31/putin-russia-eastern-europe-ukraine
UK Putin allies have 'nowhere to hide’ if Ukraine invaded,https://www.theguardian.com/world/2022/jan/31/liz-truss-vows-nowhere-to-hide-for-putin-allies-if-ukraine-invaded
Sanctions US to target Putin’s inner circle in event of invasion,https://www.theguardian.com/world/2022/jan/31/us-to-target-putins-inner-circle-with-sanctions-in-event-of-ukraine-invasion
Opinion West doesn’t know what it wants in eastern Europe,https://www.theguardian.com/commentisfree/2022/jan/31/putin-russia-eastern-europe-ukraine
Moscow warns Ukraine may ‘destroy itself’ as Russia and US clash at UN,https://www.theguardian.com/world/2022/jan/31/russia-ukraine-united-nations-security-council
Downing Street parties  Police investigating party in Boris and Carrie Johnson’s flat ,https://www.theguardian.com/politics/2022/jan/31/sue-gray-report-criticises-no-10-over-difficult-to-justify-parties
Boris Johnson Report criticises No 10’s ‘excessive’ alcohol culture,https://www.theguardian.com/politics/2022/jan/31/gray-report-criticises-boris-johnson-team-excessive-alcohol-culture
Boris Johnson Report criticises No 10’s ‘excessive’ alcohol culture,https://www.theguardian.com/politics/2022/jan/31/gray-report-criticises-boris-johnson-team-excessive-alcohol-culture
Police investigating party in Boris and Carrie Johnson’s flat,https://www.theguardian.com/politics/2022/jan/31/sue-gray-report-criticises-no-10-over-difficult-to-justify-parties
‘Free to do as you are told’  Florida Republicans advance draconian bills ,https://www.theguardian.com/us-news/2022/jan/31/florida-republicans-draconian-bills
Donald Trump Pence ‘could have overturned the election’,https://www.theguardian.com/us-news/2022/jan/31/donald-trump-mike-pence-overturn-election
Donald Trump Pence ‘could have overturned the election’,https://www.theguardian.com/us-news/2022/jan/31/donald-trump-mike-pence-overturn-election
Florida Republicans advance draconian bills,https://www.theguardian.com/us-news/2022/jan/31/florida-republicans-draconian-bills
Wordle  New York Times buys viral game for seven-figure sum ,https://www.theguardian.com/games/2022/jan/31/wordle-new-york-times-buys
New York Times buys viral game for seven-figure sum,https://www.theguardian.com/games/2022/jan/31/wordle-new-york-times-buys
Prince Andrew case  British and Australian authorities called to help get witness testimony ,https://www.theguardian.com/uk-news/2022/jan/31/prince-andrew-case-british-australian-authorities-called-witness-testimony
British and Australian authorities called to help get witness testimony,https://www.theguardian.com/uk-news/2022/jan/31/prince-andrew-case-british-australian-authorities-called-witness-testimony
Capital punishment  California says it’s starting to close country’s second-biggest death row ,https://www.theguardian.com/us-news/2022/jan/31/california-death-row-transfers-gavin-newsom
California says it’s starting to close country’s second-biggest death row,https://www.theguardian.com/us-news/2022/jan/31/california-death-row-transfers-gavin-newsom
Education  Bomb threats reported at six HBCUs prompt class cancellations ,https://www.theguardian.com/education/2022/jan/31/bomb-threats-reported-six-hbcus
Bomb threats reported at six HBCUs prompt class cancellations,https://www.theguardian.com/education/2022/jan/31/bomb-threats-reported-six-hbcus
 ‘We only have a pen’  Fury as fourth journalist killed in Mexico this year ,https://www.theguardian.com/world/2022/jan/31/mexico-fourth-journalist-killed-roberto-toledo
Fury as fourth journalist killed in Mexico this year,https://www.theguardian.com/world/2022/jan/31/mexico-fourth-journalist-killed-roberto-toledo
Books  Maus hits bestseller list after Tennessee school board ban ,https://www.theguardian.com/world/2022/jan/31/holocaust-novel-maus-bestseller-after-tennessee-school-ban
Maus hits bestseller list after Tennessee school board ban,https://www.theguardian.com/world/2022/jan/31/holocaust-novel-maus-bestseller-after-tennessee-school-ban
Connecticut  Two officers put on leave over handling of Black women’s deaths ,https://www.theguardian.com/us-news/2022/jan/31/connecticut-officers-mishandling-investigation-black-women-deaths
Two officers put on leave over handling of Black women’s deaths,https://www.theguardian.com/us-news/2022/jan/31/connecticut-officers-mishandling-investigation-black-women-deaths
Georgia  Federal judge rejects plea deal for Ahmaud Arbery's murderers ,https://www.theguardian.com/us-news/2022/jan/31/ahmaud-arbery-plea-deal-gregory-travis-mcmichael
Federal judge rejects plea deal for Ahmaud Arbery's murderers,https://www.theguardian.com/us-news/2022/jan/31/ahmaud-arbery-plea-deal-gregory-travis-mcmichael
