headline,url
,/us-news/2025/apr/12/kilmar-abrego-garcia-wrongly-deported
US borderPro-Palestinian protester’s lawyer stopped and searched at US border,/us-news/2025/apr/12/amir-makled-phone-search-border-immigration
US-Mexico borderTrump authorizes US military to take control of land at border,/us-news/2025/apr/12/trump-military-control-us-mexico-border
Mahmoud KhalilUS judge rules Mahmoud Khalil can be deported for his views,/us-news/2025/apr/11/mahmoud-khalil-deportation-ruling-immigration
,/us-news/2025/apr/12/trump-administration-smartphones-computers-china-tariffs
,/world/2025/apr/12/us-demands-control-from-ukraine-of-key-pipeline-carrying-russian-gas
Ukraine war briefingKyiv working to repair Chornobyl nuclear site damaged by Russian attack,/world/2025/apr/13/ukraine-war-briefing-kyiv-working-to-repair-chornobyl-nuclear-site-damaged-by-russian-attack
,/us-news/2025/apr/12/bernie-sanders-rally-los-angeles
,/education/2025/apr/12/harvard-university-sues-trump-administration
,/world/2025/apr/12/erdogan-lambasts-israel-for-undermining-stability-in-syria
,/world/2025/apr/12/iran-foreign-minister-oman-us-nuclear-programme-talks
,/society/2025/apr/12/blood-test-could-detect-parkinsons-disease-before-symptoms-emerge
,/us-news/2025/apr/12/new-york-subway-corpse-sexual-assault
,/us-news/2025/apr/12/tuberculosis-public-health-funding-us
