headline,url
"

               Ukraine
                Focus of war shifting south towards Mariupol, minister says  ",https://www.theguardian.com/world/2023/jun/16/focus-of-war-shifting-south-towards-mariupol-ukrainian-minister-says
"Focus of war shifting south towards Mariupol, minister says",https://www.theguardian.com/world/2023/jun/16/focus-of-war-shifting-south-towards-mariupol-ukrainian-minister-says
"

               George Floyd murder
                Minneapolis police have pattern of aggression and discrimination, DoJ inquiry finds  ",https://www.theguardian.com/us-news/2023/jun/16/us-attorney-minneapolis-police-excessive-george-floyd
"Minneapolis police have pattern of aggression and discrimination, DoJ inquiry finds",https://www.theguardian.com/us-news/2023/jun/16/us-attorney-minneapolis-police-excessive-george-floyd
"

               Daniel Ellsberg
                Pentagon Papers whistleblower dies aged 92  ",https://www.theguardian.com/us-news/2023/jun/16/daniel-ellsberg-pentagon-papers-whistleblower-dies
Pentagon Papers whistleblower dies aged 92,https://www.theguardian.com/us-news/2023/jun/16/daniel-ellsberg-pentagon-papers-whistleblower-dies
"

               Greece
                Coastguard denies claims refugee boat capsized after tow rope attached  ",https://www.theguardian.com/world/2023/jun/16/greek-coastguard-denies-claims-prevented-boat-disaster
Coastguard denies claims refugee boat capsized after tow rope attached,https://www.theguardian.com/world/2023/jun/16/greek-coastguard-denies-claims-prevented-boat-disaster
"

                 Pittsburgh shooting
                  Truck driver convicted of killing 11 in synagogue attack  ",https://www.theguardian.com/us-news/2023/jun/16/pittsburgh-synagogue-shooting-tree-of-life-truck-driver-convicted
Truck driver convicted of killing 11 in synagogue attack,https://www.theguardian.com/us-news/2023/jun/16/pittsburgh-synagogue-shooting-tree-of-life-truck-driver-convicted
"

                 UPS
                  Workers vote to strike as negotiations continue  ",https://www.theguardian.com/us-news/2023/jun/16/ups-workers-union-vote-strike
Workers vote to strike as negotiations continue,https://www.theguardian.com/us-news/2023/jun/16/ups-workers-union-vote-strike
"

                 Louisiana
                  Every driver’s license holder in state exposed in colossal cyber-attack  ",https://www.theguardian.com/us-news/2023/jun/16/louisiana-drivers-license-hack-cyber-attack
Every driver’s license holder in state exposed in colossal cyber-attack,https://www.theguardian.com/us-news/2023/jun/16/louisiana-drivers-license-hack-cyber-attack
"

                 Indiana
                  Judge blocks implementation of ban on treatment for trans minors  ",https://www.theguardian.com/us-news/2023/jun/16/judge-blocks-indiana-ban-trans-minors-treatment
Judge blocks implementation of ban on treatment for trans minors,https://www.theguardian.com/us-news/2023/jun/16/judge-blocks-indiana-ban-trans-minors-treatment
"

                 Colombia
                  Germany’s return of sacred Kogi masks may have health risks  ",https://www.theguardian.com/world/2023/jun/16/germanys-return-of-sacred-kogi-masks-to-colombia-may-have-health-risks
Germany’s return of sacred Kogi masks may have health risks,https://www.theguardian.com/world/2023/jun/16/germanys-return-of-sacred-kogi-masks-to-colombia-may-have-health-risks
"

                 King’s birthday list
                  Martin Amis, Ian McEwan and Anna Wintour honoured  ",https://www.theguardian.com/uk-news/2023/jun/16/martin-amis-ian-mcewan-and-anna-wintour-honoured-in-kings-birthday-list
"Martin Amis, Ian McEwan and Anna Wintour honoured",https://www.theguardian.com/uk-news/2023/jun/16/martin-amis-ian-mcewan-and-anna-wintour-honoured-in-kings-birthday-list
