headline,url
,/us-news/2025/apr/09/anti-protest-bills-trump
DoJTrump orders DoJ to investigate two former officials who defied him,/us-news/2025/apr/09/trump-justice-department-critics
WaterTrump signs executive order on water pressure to ‘restore shower freedom’,/us-news/2025/apr/09/trump-water-pressure-executive-order
TrumpPresident signs order targeting law firm behind $787.5m Fox defamation suit,/us-news/2025/apr/09/trump-executive-order-fox-news-law-firm
,/us-news/2025/apr/09/rfk-jr-measles-outbreak-texas
,/us-news/2025/apr/09/ice-todd-lyons-deporation-amazon
US  Judges take steps to block removals of five Venezuelans held in Texas and New York,/us-news/2025/apr/09/federal-judges-block-deportation-five-venezuelans
US immigrationTrump officials to monitor immigrants’ social media for antisemitism,/us-news/2025/apr/09/trump-antisemitism-immigrants-social-media
FloridaProtest planned after student deported following traffic stop,/us-news/2025/apr/09/university-florida-student-deported-colombia
,/us-news/2025/apr/09/weezer-scott-shriner-wife-jillian-lauren
,/us-news/2025/apr/09/james-toback-sexual-abuse-verdict
,/us-news/2025/apr/09/elon-musk-xai-memphis
,/us-news/2025/apr/09/dc-place-crash-trans-pilot
,/us-news/2025/apr/09/los-angeles-soccer-coach-charged-murder
,/us-news/2025/apr/09/san-diego-woman-storm-drain
,/us-news/2025/apr/09/trump-national-climate-assessment-usgcrf
,/us-news/2025/apr/09/kash-patel-director-atf-bureau-removal
