headline,url
"

               Fox News
                Dominion had planned to make Rupert Murdoch its second witness  ",https://www.theguardian.com/us-news/2023/apr/19/dominion-lawsuit-rupert-murdoch-testify
Fox v Dominion Lawsuit over election lies settled for $787.5m,https://www.theguardian.com/us-news/2023/apr/18/fox-dominion-settle-us-defamation-lawsuit
Analysis Fox settles lawsuit – but viewers wouldn't know it,https://www.theguardian.com/us-news/2023/apr/19/fox-news-dominion-settlement-news-network-viewers
"‘Dominion wins, public loses’ Fox deal avoids paying highest price",https://www.theguardian.com/us-news/2023/apr/18/dominion-wins-but-the-public-loses-fox-settlement-avoids-paying-the-highest-price
Fox v Dominion Lawsuit over election lies settled for $787.5m,https://www.theguardian.com/us-news/2023/apr/18/fox-dominion-settle-us-defamation-lawsuit
Analysis Fox settles lawsuit – but viewers wouldn't know it,https://www.theguardian.com/us-news/2023/apr/19/fox-news-dominion-settlement-news-network-viewers
"‘Dominion wins, public loses’ Fox deal avoids paying highest price",https://www.theguardian.com/us-news/2023/apr/18/dominion-wins-but-the-public-loses-fox-settlement-avoids-paying-the-highest-price
Dominion had planned to make Rupert Murdoch its second witness,https://www.theguardian.com/us-news/2023/apr/19/dominion-lawsuit-rupert-murdoch-testify
"

               Donald Trump
                Top adviser to be interviewed by special counsel prosecutors  ",https://www.theguardian.com/us-news/2023/apr/19/trump-adviser-boris-epshteyn-interview-special-counsel
Top adviser to be interviewed by special counsel prosecutors,https://www.theguardian.com/us-news/2023/apr/19/trump-adviser-boris-epshteyn-interview-special-counsel
"

               ‘Stand your ground’
                The US laws linked to rising deaths and racist violence  ",https://www.theguardian.com/us-news/2023/apr/18/stand-your-ground-laws-us-deaths-racist-violence
The US laws linked to rising deaths and racist violence,https://www.theguardian.com/us-news/2023/apr/18/stand-your-ground-laws-us-deaths-racist-violence
"

                 France
                  Banging saucepans will not move France forward, says Macron  ",https://www.theguardian.com/world/2023/apr/19/banging-saucepans-will-not-move-france-forward-says-macron
"Banging saucepans will not move France forward, says Macron",https://www.theguardian.com/world/2023/apr/19/banging-saucepans-will-not-move-france-forward-says-macron
"

                 Texas
                  Two cheerleaders shot after almost getting into wrong car  ",https://www.theguardian.com/us-news/2023/apr/19/texas-cheerleaders-shot-parking-lot-wrong-car
Two cheerleaders shot after almost getting into wrong car,https://www.theguardian.com/us-news/2023/apr/19/texas-cheerleaders-shot-parking-lot-wrong-car
"

                 Alabama
                  Three arrested and charged with murder over shooting that killed four  ",https://www.theguardian.com/us-news/2023/apr/19/alabama-shooting-two-arrested-dadeville
Three arrested and charged with murder over shooting that killed four,https://www.theguardian.com/us-news/2023/apr/19/alabama-shooting-two-arrested-dadeville
"

                 California
                  Driver who struck four students, killing one, did so ‘intentionally,’ witnesses say  ",https://www.theguardian.com/us-news/2023/apr/19/california-car-driver-student-killed
"Driver who struck four students, killing one, did so ‘intentionally,’ witnesses say",https://www.theguardian.com/us-news/2023/apr/19/california-car-driver-student-killed
"

                 Iowa
                  Teens plead guilty to beating Spanish teacher to death over grade  ",https://www.theguardian.com/us-news/2023/apr/19/iowa-teens-plead-guilty-spanish-teacher-beating-death
Teens plead guilty to beating Spanish teacher to death over grade,https://www.theguardian.com/us-news/2023/apr/19/iowa-teens-plead-guilty-spanish-teacher-beating-death
"

                 Brazil
                  Lula security chief resigns after leaked footage of far-right palace riot  ",https://www.theguardian.com/world/2023/apr/19/lula-security-chief-brazil-goncalves-dias-resigns
Lula security chief resigns after leaked footage of far-right palace riot,https://www.theguardian.com/world/2023/apr/19/lula-security-chief-brazil-goncalves-dias-resigns
"

                 Tesla
                  Company misses revenue mark as lowered car prices results in few takers  ",https://www.theguardian.com/technology/2023/apr/19/tesla-earnings-report-q1-car-prices
Company misses revenue mark as lowered car prices results in few takers,https://www.theguardian.com/technology/2023/apr/19/tesla-earnings-report-q1-car-prices
"

                 K-pop
                  Moonbin, member of boy band Astro, dies aged 25  ",https://www.theguardian.com/music/2023/apr/20/moonbin-dies-k-pop-star-death-member-of-boy-band-astro-dead-aged-25
"Moonbin, member of boy band Astro, dies aged 25",https://www.theguardian.com/music/2023/apr/20/moonbin-dies-k-pop-star-death-member-of-boy-band-astro-dead-aged-25
