headline,url
Salman Rushdie  Moderator describes ‘tragic irony’ and ‘horror’ as violence on author unfolded  ,https://www.theguardian.com/books/2022/aug/14/salman-rushdie-attack-moderator-describes-horror
Salman Rushdie Author's ‘road to recovery has begun’ agent says,https://www.theguardian.com/books/2022/aug/14/salman-rushdie-is-off-ventilator-and-able-to-talk-agent-says
JK Rowling Threat to author over Rushdie tweet investigated,https://www.theguardian.com/books/2022/aug/14/police-investigate-threat-jk-rowling-salman-rushdie
Salman Rushdie Details emerge about man suspected in attack,https://www.theguardian.com/books/2022/aug/13/salman-rushdie-attack-suspect-new-jersey
Salman Rushdie Author's ‘road to recovery has begun’ agent says,https://www.theguardian.com/books/2022/aug/14/salman-rushdie-is-off-ventilator-and-able-to-talk-agent-says
JK Rowling Threat to author over Rushdie tweet investigated,https://www.theguardian.com/books/2022/aug/14/police-investigate-threat-jk-rowling-salman-rushdie
Salman Rushdie Details emerge about man suspected in attack,https://www.theguardian.com/books/2022/aug/13/salman-rushdie-attack-suspect-new-jersey
Moderator describes ‘tragic irony’ and ‘horror’ as violence on author unfolded ,https://www.theguardian.com/books/2022/aug/14/salman-rushdie-attack-moderator-describes-horror
Donald Trump  GOP governors rebuke party members’ ‘outrageous rhetoric’ over FBI search  ,https://www.theguardian.com/us-news/2022/aug/14/fbi-trump-search-gop-outrageous-rhetoric
Alaska Election tests weight of Sarah Palin’s celebrity – and Trump’s sway,https://www.theguardian.com/us-news/2022/aug/14/sarah-palin-election-congress-alaska
Alaska Election tests weight of Sarah Palin’s celebrity – and Trump’s sway,https://www.theguardian.com/us-news/2022/aug/14/sarah-palin-election-congress-alaska
GOP governors rebuke party members’ ‘outrageous rhetoric’ over FBI search ,https://www.theguardian.com/us-news/2022/aug/14/fbi-trump-search-gop-outrageous-rhetoric
A tale of two presidents  How a wild week in Washington changed the game for Biden and Trump ,https://www.theguardian.com/us-news/2022/aug/14/joe-biden-donald-trump-us-politics
How a wild week in Washington changed the game for Biden and Trump,https://www.theguardian.com/us-news/2022/aug/14/joe-biden-donald-trump-us-politics
"‘Cold, cold blood’  Why were eight Ohio relatives killed the same night? ",https://www.theguardian.com/us-news/2022/aug/14/ohio-family-murders-rhoden-wagner-trial
Why were eight Ohio relatives killed the same night?,https://www.theguardian.com/us-news/2022/aug/14/ohio-family-murders-rhoden-wagner-trial
Washington DC  Man fatally shoots himself after driving car into barricade near US Capitol ,https://www.theguardian.com/us-news/2022/aug/14/man-drives-car-into-barricade-capitol-fatally-shoots-himself
Man fatally shoots himself after driving car into barricade near US Capitol,https://www.theguardian.com/us-news/2022/aug/14/man-drives-car-into-barricade-capitol-fatally-shoots-himself
Arizona  Police taser two parents as they try to enter locked-down school ,https://www.theguardian.com/us-news/2022/aug/14/arizona-police-taser-two-parents-locked-down-school
Police taser two parents as they try to enter locked-down school,https://www.theguardian.com/us-news/2022/aug/14/arizona-police-taser-two-parents-locked-down-school
"Egypt  At least 41 people killed in church fire, officials say ",https://www.theguardian.com/world/2022/aug/14/egypt-church-fire-giza
"At least 41 people killed in church fire, officials say",https://www.theguardian.com/world/2022/aug/14/egypt-church-fire-giza
Cancer research  New ‘Parp inhibitors’ could prevent certain tumours appearing ,https://www.theguardian.com/science/2022/aug/14/new-parp-inhibitors-could-prevent-certain-tumours-appearing
New ‘Parp inhibitors’ could prevent certain tumours appearing,https://www.theguardian.com/science/2022/aug/14/new-parp-inhibitors-could-prevent-certain-tumours-appearing
"Endeavour   Wreck of Captain Cook's ship being eaten by ‘termites of the ocean’, expert says ",https://www.theguardian.com/australia-news/2022/aug/14/shipwreck-of-captain-cooks-endeavour-being-eaten-by-termites-of-the-ocean-expert-says
"Wreck of Captain Cook's ship being eaten by ‘termites of the ocean’, expert says",https://www.theguardian.com/australia-news/2022/aug/14/shipwreck-of-captain-cooks-endeavour-being-eaten-by-termites-of-the-ocean-expert-says
"Svika Pick  Israel’s ‘king of pop’, and father-in-law of Quentin Tarantino, dies aged 72 ",https://www.theguardian.com/music/2022/aug/15/svika-pick-israels-king-of-pop-dies-aged-72
"Israel’s ‘king of pop’, and father-in-law of Quentin Tarantino, dies aged 72",https://www.theguardian.com/music/2022/aug/15/svika-pick-israels-king-of-pop-dies-aged-72
