headline,url
‘Most have thrown their hands up’  Has the US forgotten about Covid? ,https://www.theguardian.com/us-news/2022/aug/19/us-covid-cases-mandates-deaths
Has the US forgotten about Covid?,https://www.theguardian.com/us-news/2022/aug/19/us-covid-cases-mandates-deaths
"'Catastrophic'  Drought in Horn of Africa places 22m people at risk of starvation, says UN ",https://www.theguardian.com/world/2022/aug/20/drought-in-horn-of-africa-places-22m-people-at-risk-of-starvation-says-un
"Drought in Horn of Africa places 22m people at risk of starvation, says UN",https://www.theguardian.com/world/2022/aug/20/drought-in-horn-of-africa-places-22m-people-at-risk-of-starvation-says-un
Canada  Trudeau nominates Indigenous woman to supreme court ,https://www.theguardian.com/world/2022/aug/19/indigenous-woman-canada-supreme-court-trudeau-nominates-obonsawin
Trudeau nominates Indigenous woman to supreme court,https://www.theguardian.com/world/2022/aug/19/indigenous-woman-canada-supreme-court-trudeau-nominates-obonsawin
Finland  PM Sanna Marin takes drug test after party ‘to clear up doubts’ ,https://www.theguardian.com/world/2022/aug/19/finlands-pm-sanna-marin-takes-drug-test-after-videos-show-her-drinking-and-dancing
PM Sanna Marin takes drug test after party ‘to clear up doubts’,https://www.theguardian.com/world/2022/aug/19/finlands-pm-sanna-marin-takes-drug-test-after-videos-show-her-drinking-and-dancing
Zoos  Canada zoo finds escaped wolf pups in moment of joy tinged with tragedy ,https://www.theguardian.com/world/2022/aug/19/canada-zoo-escaped-wolf-pups
Canada zoo finds escaped wolf pups in moment of joy tinged with tragedy,https://www.theguardian.com/world/2022/aug/19/canada-zoo-escaped-wolf-pups
Meta  ‘Dangerous misogynist’ Andrew Tate booted from Instagram and Facebook ,https://www.theguardian.com/us-news/2022/aug/19/andrew-tate-instagram-facebook-removed
‘Dangerous misogynist’ Andrew Tate booted from Instagram and Facebook,https://www.theguardian.com/us-news/2022/aug/19/andrew-tate-instagram-facebook-removed
Pegasus hack  British judge rules dissident can sue Saudi Arabia for Pegasus hacking ,https://www.theguardian.com/world/2022/aug/19/british-judge-rules-dissident-ghanem-almasarir-can-sue-saudi-arabia-for-pegasus-hacking
British judge rules dissident can sue Saudi Arabia for Pegasus hacking,https://www.theguardian.com/world/2022/aug/19/british-judge-rules-dissident-ghanem-almasarir-can-sue-saudi-arabia-for-pegasus-hacking
‘I live in fear’  Vanessa Bryant testifies at trial over Kobe’s crash images ,https://www.theguardian.com/us-news/2022/aug/19/vanessa-bryant-testimony-trial-kobe-bryant-crash
Vanessa Bryant testifies at trial over Kobe’s crash images,https://www.theguardian.com/us-news/2022/aug/19/vanessa-bryant-testimony-trial-kobe-bryant-crash
US policing  Judge throws out $85m awarded by jury to family in police beating lawsuit ,https://www.theguardian.com/us-news/2022/aug/19/lucky-phounsy-civil-rights-lawsuit-federal-judge-85m-jury-award
Judge throws out $85m awarded by jury to family in police beating lawsuit,https://www.theguardian.com/us-news/2022/aug/19/lucky-phounsy-civil-rights-lawsuit-federal-judge-85m-jury-award
Yellowstone  Foot (and shoe) found floating in a park hot spring ,https://www.theguardian.com/environment/2022/aug/18/foot-yellowstone-park-hot-spring-abyss-pool
Foot (and shoe) found floating in a park hot spring,https://www.theguardian.com/environment/2022/aug/18/foot-yellowstone-park-hot-spring-abyss-pool
