headline,url
,/us-news/2023/oct/11/house-speaker-vote-republicans-scalise-jordan
,/us-news/2023/oct/11/george-santos-republican-resolution-expel-house
George Santos23 new federal charges include stealing donors’ identities and credit cards,/us-news/2023/oct/10/george-santos-indictment-stealing-fraud-credit-cards
,/science/2023/oct/11/afterglow-cataclysmic-collision-between-two-planets-seen-for-first-time
'Scientific treasure'Nasa shows off first asteroid samples delivered by spacecraft,/science/2023/oct/11/nasa-asteroid-samples-osiris-rex
EclipseStates prepare for surge of visitors as ‘ring of fire’ nears,/us-news/2023/oct/11/where-watch-eclipse-ring-fire
,/business/2023/oct/11/caroline-ellison-testimony-sam-bankman-fried-trial
,/us-news/2023/oct/11/franklin-tennessee-mayoral-candidate-gabrielle-hanson
,/us-news/2023/oct/11/new-york-officer-long-island-man-two-swords-fencing-mask
,/fashion/2023/oct/11/birkenstock-shares-open-below-offer-price-us-stock-market-debut
,/us-news/2023/oct/11/fat-bear-week-winner-128-grazer
,/culture/2023/oct/11/jada-pinkett-smith-will-smith-separate-lives
,/us-news/2023/oct/11/tim-ballard-sexual-assault-lawsuit-utah-women
