headline,url
,/us-news/2025/jan/20/senate-laken-riley-act-trump
,/sport/live/2025/jan/20/college-football-playoff-national-championship-game-ohio-state-v-notre-dame-live-updates
,/us-news/2025/jan/20/biden-pardons-jan-6-family-reaction
USBiden pardons family members and Trump foes in effort to guard against potential ‘revenge’,/us-news/2025/jan/20/biden-pardons-fauci-milley
"Leonard PeltierBiden commutes life sentence of Indigenous activist Leonard Peltier, 80",/us-news/2025/jan/20/biden-commutation-leonard-peltier
,/world/2025/jan/20/my-arrest-was-illogical-released-palestinians-decry-their-imprisonment
Israel-Gaza warPalestinians begin search for Gaza’s missing as they return to ruined homes,/world/2025/jan/20/palestinians-search-gaza-missing-return-ruined-homes
AnalysisSlim Hamas parades show hollowness of either side’s claims to victory in Gaza,/world/2025/jan/20/hamas-parades-gaza-israel-analysis
,/us-news/2025/jan/20/border-patrol-agent-vermont-canada-border
,/world/2025/jan/21/ukraine-war-briefing-conflict-will-not-end-tomorrow-or-day-after-says-macron-as-trump-takes-office
,/society/2025/jan/20/weight-loss-jabs-linked-to-reduced-risk-of-42-conditions-including-dementia
,/world/2025/jan/20/pope-dissolves-sodalitium-of-christian-life-peru-catholic-movement-vatican-investigation
,/business/2025/jan/21/work-life-balance-pay-workers-covid-pandemic
,/world/2025/jan/21/donald-trump-splitting-the-atom-claim-new-zealand-ernest-rutherford
